borough,age,date,asthma_er_count,ppt
Manhattan,All age groups,2019-02-25,36,4.945366172517483
Manhattan,All age groups,2019-02-26,40,0
Manhattan,All age groups,2019-02-27,37,0
Manhattan,All age groups,2019-02-28,45,0.11834560976202063
Manhattan,All age groups,2019-03-01,33,1.6601389511783085
Manhattan,All age groups,2019-03-02,39,12.084696990818621
Manhattan,All age groups,2019-03-03,35,0.05676006805429021
Manhattan,All age groups,2019-03-04,37,23.554058534835185
Manhattan,All age groups,2019-03-05,39,0
Manhattan,All age groups,2019-03-06,35,0
Manhattan,All age groups,2019-03-07,35,0
Manhattan,All age groups,2019-03-08,36,0
Manhattan,All age groups,2019-03-09,35,0
Manhattan,All age groups,2019-03-10,59,9.069796171011788
Manhattan,All age groups,2019-03-11,52,5.867045444594077
Manhattan,All age groups,2019-03-12,48,0
Manhattan,All age groups,2019-03-13,48,0
Manhattan,All age groups,2019-03-14,40,0
Manhattan,All age groups,2019-03-15,36,0.07498729658420057
Manhattan,All age groups,2019-03-16,39,10.17184084364812
Manhattan,All age groups,2019-03-17,45,0
Manhattan,All age groups,2019-03-18,38,0
Manhattan,All age groups,2019-03-19,49,0
Manhattan,All age groups,2019-03-20,47,0
Manhattan,All age groups,2019-03-21,47,0.07174039666517436
Manhattan,All age groups,2019-03-22,46,34.96035488206938
Manhattan,All age groups,2019-03-23,32,1.0486794301778333
Manhattan,All age groups,2019-03-24,39,0
Manhattan,All age groups,2019-03-25,64,0
Manhattan,All age groups,2019-03-26,42,0
Manhattan,All age groups,2019-03-27,41,0
Manhattan,All age groups,2019-03-28,30,0
Manhattan,All age groups,2019-03-29,37,0
Manhattan,All age groups,2019-03-30,34,0
Manhattan,All age groups,2019-03-31,45,0
Manhattan,All age groups,2019-04-01,50,1.7497455153356607
Manhattan,All age groups,2019-04-02,45,0
Manhattan,All age groups,2019-04-03,40,0.044392411777419184
Manhattan,All age groups,2019-04-04,51,0
Manhattan,All age groups,2019-04-05,32,0
Manhattan,All age groups,2019-04-06,39,4.582555888063503
Manhattan,All age groups,2019-04-07,26,0
Manhattan,All age groups,2019-04-08,50,6.563155575030481
Manhattan,All age groups,2019-04-09,43,0
Manhattan,All age groups,2019-04-10,32,1.2591286392434033
Manhattan,All age groups,2019-04-11,39,0
Manhattan,All age groups,2019-04-12,45,0
Manhattan,All age groups,2019-04-13,47,20.368473849819015
Manhattan,All age groups,2019-04-14,35,0.021851974510425157
Manhattan,All age groups,2019-04-15,42,20.842916859811687
Manhattan,All age groups,2019-04-16,35,8.785678784874893
Manhattan,All age groups,2019-04-17,47,0.2689264270179045
Manhattan,All age groups,2019-04-18,40,0.023425598671739226
Manhattan,All age groups,2019-04-19,30,0.030594228624901125
Manhattan,All age groups,2019-04-20,34,7.875816224027041
Manhattan,All age groups,2019-04-21,39,7.4356966022135955
Manhattan,All age groups,2019-04-22,45,0
Manhattan,All age groups,2019-04-23,52,6.572915964929161
Manhattan,All age groups,2019-04-24,47,1.1614183474101687
Manhattan,All age groups,2019-04-25,48,0
Manhattan,All age groups,2019-04-26,39,6.183576857128176
Manhattan,All age groups,2019-04-27,32,21.89577577705854
Manhattan,All age groups,2019-04-28,40,0
Manhattan,All age groups,2019-04-29,43,0.003952928958057769
Manhattan,All age groups,2019-04-30,47,1.9080813069797302
Manhattan,All age groups,2019-05-01,47,0
Manhattan,All age groups,2019-05-02,38,0.3508688246710345
Manhattan,All age groups,2019-05-03,41,2.7172095447385893
Manhattan,All age groups,2019-05-04,39,4.91566220339094
Manhattan,All age groups,2019-05-05,41,15.639140897497239
Manhattan,All age groups,2019-05-06,68,22.050068091598177
Manhattan,All age groups,2019-05-07,54,0
Manhattan,All age groups,2019-05-08,52,3.0036339166869124
Manhattan,All age groups,2019-05-09,54,0
Manhattan,All age groups,2019-05-10,68,0
Manhattan,All age groups,2019-05-11,42,2.3100755248450677
Manhattan,All age groups,2019-05-12,59,11.543982151341307
Manhattan,All age groups,2019-05-13,61,23.6378532799507
Manhattan,All age groups,2019-05-14,50,16.435584864015727
Manhattan,All age groups,2019-05-15,55,5.161457039359974
Manhattan,All age groups,2019-05-16,52,1.9318746775631088
Manhattan,All age groups,2019-05-17,39,0.34230052930895566
Manhattan,All age groups,2019-05-18,57,1.5656366328133924
Manhattan,All age groups,2019-05-19,44,0
Manhattan,All age groups,2019-05-20,62,2.2797916835255823
Manhattan,All age groups,2019-05-21,61,0.015672770971725203
Manhattan,All age groups,2019-05-22,48,0
Manhattan,All age groups,2019-05-23,64,7.231264199204084
Manhattan,All age groups,2019-05-24,55,5.499470903208544
Manhattan,All age groups,2019-05-25,45,0
Manhattan,All age groups,2019-05-26,54,0.0528097996635589
Manhattan,All age groups,2019-05-27,61,5.5924254271483
Manhattan,All age groups,2019-05-28,48,0
Manhattan,All age groups,2019-05-29,62,6.455355999283767
Manhattan,All age groups,2019-05-30,45,17.278415342920756
Manhattan,All age groups,2019-05-31,41,25.165444599530478
Manhattan,All age groups,2019-06-01,45,0
Manhattan,All age groups,2019-06-02,37,0
Manhattan,All age groups,2019-06-03,50,10.391567510502092
Manhattan,All age groups,2019-06-04,32,0
Manhattan,All age groups,2019-06-05,46,0
Manhattan,All age groups,2019-06-06,41,2.493191160918787
Manhattan,All age groups,2019-06-07,35,0
Manhattan,All age groups,2019-06-08,33,0
Manhattan,All age groups,2019-06-09,38,0
Manhattan,All age groups,2019-06-10,56,0
Manhattan,All age groups,2019-06-11,47,24.715844662122915
Manhattan,All age groups,2019-06-12,59,6.175166505968057e-4
Manhattan,All age groups,2019-06-13,51,0.9099345978581197
Manhattan,All age groups,2019-06-14,44,17.069936667106706
Manhattan,All age groups,2019-06-15,42,0
Manhattan,All age groups,2019-06-16,33,0.6987997708184006
Manhattan,All age groups,2019-06-17,38,0.2901737841729597
Manhattan,All age groups,2019-06-18,46,2.26948054212583
Manhattan,All age groups,2019-06-19,36,19.214304710690097
Manhattan,All age groups,2019-06-20,36,2.9908275186364297
Manhattan,All age groups,2019-06-21,39,26.197039653530904
Manhattan,All age groups,2019-06-22,32,10.164713952550384
Manhattan,All age groups,2019-06-23,39,0
Manhattan,All age groups,2019-06-24,38,0
Manhattan,All age groups,2019-06-25,42,14.30093476409868
Manhattan,All age groups,2019-06-26,51,4.116477832295605
Manhattan,All age groups,2019-06-27,36,0
Manhattan,All age groups,2019-06-28,40,0
Manhattan,All age groups,2019-06-29,31,0
Manhattan,All age groups,2019-06-30,30,2.8445550425735178
Manhattan,All age groups,2019-07-01,51,1.7052948411799553
Manhattan,All age groups,2019-07-02,35,0
Manhattan,All age groups,2019-07-03,44,0.582096550218269
Manhattan,All age groups,2019-07-04,29,0
Manhattan,All age groups,2019-07-05,40,0
Manhattan,All age groups,2019-07-06,48,0
Manhattan,All age groups,2019-07-07,35,3.1435671461461894
Manhattan,All age groups,2019-07-08,50,0.32757132882659395
Manhattan,All age groups,2019-07-09,35,0.980660521970736
Manhattan,All age groups,2019-07-10,50,0
Manhattan,All age groups,2019-07-11,34,0
Manhattan,All age groups,2019-07-12,35,21.84557951769267
Manhattan,All age groups,2019-07-13,33,0
Manhattan,All age groups,2019-07-14,35,0
Manhattan,All age groups,2019-07-15,44,0
Manhattan,All age groups,2019-07-16,42,0
Manhattan,All age groups,2019-07-17,42,0
Manhattan,All age groups,2019-07-18,40,40.51331253052444
Manhattan,All age groups,2019-07-19,33,10.300058656836871
Manhattan,All age groups,2019-07-20,36,0
Manhattan,All age groups,2019-07-21,38,0
Manhattan,All age groups,2019-07-22,33,0.12448690722827868
Manhattan,All age groups,2019-07-23,38,61.413273400905325
Manhattan,All age groups,2019-07-24,37,1.7153360376440783
Manhattan,All age groups,2019-07-25,34,0
Manhattan,All age groups,2019-07-26,31,0
Manhattan,All age groups,2019-07-27,25,0
Manhattan,All age groups,2019-07-28,29,1.2959490601029076
Manhattan,All age groups,2019-07-29,36,0.775207434292281
Manhattan,All age groups,2019-07-30,33,0
Manhattan,All age groups,2019-08-07,38,1.4054476707423853
Manhattan,All age groups,2019-08-08,29,26.478395935719387
Manhattan,All age groups,2019-08-09,34,3.747638884491724
Manhattan,All age groups,2019-08-10,30,4.40194349027825
Manhattan,All age groups,2019-08-11,25,0
Manhattan,All age groups,2019-08-12,34,0
Manhattan,All age groups,2019-08-13,32,0.1374770109988201
Manhattan,All age groups,2019-08-14,28,0.7564540653969006
Manhattan,All age groups,2019-08-15,31,2.83258372538984
Manhattan,All age groups,2019-08-16,30,0
Manhattan,All age groups,2019-08-17,24,9.440601528550659e-5
Manhattan,All age groups,2019-08-18,25,0.33099223973580255
Manhattan,All age groups,2019-08-19,26,16.09313623472249
Manhattan,All age groups,2019-08-20,42,0.3186877796671695
Manhattan,All age groups,2019-08-21,37,0
Manhattan,All age groups,2019-08-22,29,7.810421280115648
Manhattan,All age groups,2019-08-23,35,29.04261770592622
Manhattan,All age groups,2019-08-24,38,2.013431310541991
Manhattan,All age groups,2019-08-25,29,0
Manhattan,All age groups,2019-08-26,38,0
Manhattan,All age groups,2019-08-27,37,0
Manhattan,All age groups,2019-08-28,48,0.006644052586217575
Manhattan,All age groups,2019-08-29,38,1.536521018746474
Manhattan,All age groups,2019-08-30,24,0
Manhattan,All age groups,2019-08-31,34,0
Manhattan,All age groups,2019-09-01,31,0
Manhattan,All age groups,2019-09-02,41,0
Manhattan,All age groups,2019-09-03,40,11.5517961560387
Manhattan,All age groups,2019-09-04,42,0
Manhattan,All age groups,2019-09-05,27,0.5870755626658363
Manhattan,All age groups,2019-09-06,32,0
Manhattan,All age groups,2019-09-07,32,8.161084911901272
Manhattan,All age groups,2019-09-08,43,0
Manhattan,All age groups,2019-09-09,51,0
Manhattan,All age groups,2019-09-10,38,0.37358702839763597
Manhattan,All age groups,2019-09-11,33,0
Manhattan,All age groups,2019-09-12,56,0.02951940633485755
Manhattan,All age groups,2019-09-13,49,2.3945094261788724
Manhattan,All age groups,2019-09-14,44,0
Manhattan,All age groups,2019-09-15,63,0.044011022146103
Manhattan,All age groups,2019-09-16,74,0
Manhattan,All age groups,2019-09-17,60,0
Manhattan,All age groups,2019-09-18,56,0
Manhattan,All age groups,2019-09-19,57,0
Manhattan,All age groups,2019-09-20,55,0
Manhattan,All age groups,2019-09-21,53,0
Manhattan,All age groups,2019-09-22,48,0
Manhattan,All age groups,2019-09-23,60,0
Manhattan,All age groups,2019-09-24,60,0.9599038076355945
Manhattan,All age groups,2019-09-25,55,0
Manhattan,All age groups,2019-09-26,51,0
Manhattan,All age groups,2019-09-27,40,0.6793800711223345
Manhattan,All age groups,2019-09-28,30,0
Manhattan,All age groups,2019-09-29,34,0
Manhattan,All age groups,2019-09-30,64,0
Manhattan,All age groups,2019-10-01,52,0.004787431581290273
Manhattan,All age groups,2019-10-02,48,0
Manhattan,All age groups,2019-10-03,47,9.568450071183147
Manhattan,All age groups,2019-10-04,47,6.487693495501761
Manhattan,All age groups,2019-10-05,29,0
Manhattan,All age groups,2019-10-06,42,0
Manhattan,All age groups,2019-10-07,50,0.457830235194889
Manhattan,All age groups,2019-10-08,43,7.392651570563671
Manhattan,All age groups,2019-10-09,37,0
Manhattan,All age groups,2019-10-10,50,15.139456174420923
Manhattan,All age groups,2019-10-11,40,0
Manhattan,All age groups,2019-10-12,26,0
Manhattan,All age groups,2019-10-13,39,0
Manhattan,All age groups,2019-10-14,52,0
Manhattan,All age groups,2019-10-15,48,0
Manhattan,All age groups,2019-10-16,51,0
Manhattan,All age groups,2019-10-17,32,49.31507497222693
Manhattan,All age groups,2019-10-18,39,0
Manhattan,All age groups,2019-10-19,49,0
Manhattan,All age groups,2019-10-20,46,0
Manhattan,All age groups,2019-10-21,48,12.844638181023534
Manhattan,All age groups,2019-10-22,44,0
Manhattan,All age groups,2019-10-23,38,14.021425711483746
Manhattan,All age groups,2019-10-24,54,0
Manhattan,All age groups,2019-10-25,41,0
Manhattan,All age groups,2019-10-26,48,0
Manhattan,All age groups,2019-10-27,43,2.368367208046821
Manhattan,All age groups,2019-10-28,67,33.444584721678865
Manhattan,All age groups,2019-10-29,53,0.018771995487158275
Manhattan,All age groups,2019-10-30,45,3.1035004074624064
Manhattan,All age groups,2019-10-31,39,9.30164397804564
Manhattan,All age groups,2019-11-01,33,9.654796573306143
Manhattan,All age groups,2019-11-02,41,0
Manhattan,All age groups,2019-11-03,39,0
Manhattan,All age groups,2019-11-04,43,0
Manhattan,All age groups,2019-11-05,43,0
Manhattan,All age groups,2019-11-06,35,0
Manhattan,All age groups,2019-11-07,50,0
Manhattan,All age groups,2019-11-08,53,2.521123156845782
Manhattan,All age groups,2019-11-09,32,0
Manhattan,All age groups,2019-11-10,51,0
Manhattan,All age groups,2019-11-11,53,0
Manhattan,All age groups,2019-11-12,47,0.3836889344903969
Manhattan,All age groups,2019-11-13,64,0.7997556023792063
Manhattan,All age groups,2019-11-14,49,0.011651514346702337
Manhattan,All age groups,2019-11-15,41,0
Manhattan,All age groups,2019-11-16,29,0
Manhattan,All age groups,2019-11-17,36,0
Manhattan,All age groups,2019-11-18,55,0.18474005992278197
Manhattan,All age groups,2019-11-19,57,16.234077324734674
Manhattan,All age groups,2019-11-20,46,0
Manhattan,All age groups,2019-11-21,41,0
Manhattan,All age groups,2019-11-22,44,0
Manhattan,All age groups,2019-11-23,24,1.5448064404329194
Manhattan,All age groups,2019-11-24,38,15.296247384723157
Manhattan,All age groups,2019-11-25,50,6.259132449909286
Manhattan,All age groups,2019-11-26,45,0
Manhattan,All age groups,2019-11-27,49,0
Manhattan,All age groups,2019-11-28,35,0.9788440649901621
Manhattan,All age groups,2019-11-29,46,0
Manhattan,All age groups,2019-11-30,47,0
Manhattan,All age groups,2019-12-01,43,0
Manhattan,All age groups,2019-12-02,55,17.161139743828656
Manhattan,All age groups,2019-12-03,53,11.971312842843648
Manhattan,All age groups,2019-12-04,46,6.27597758097569e-4
Manhattan,All age groups,2019-12-05,47,0
Manhattan,All age groups,2019-12-06,38,0
Manhattan,All age groups,2019-12-07,40,0
Manhattan,All age groups,2019-12-08,43,0
Manhattan,All age groups,2019-12-09,43,10.377731527907727
Manhattan,All age groups,2019-12-10,53,31.43869915671413
Manhattan,All age groups,2019-12-11,46,11.530197117441292
Manhattan,All age groups,2019-12-12,44,0.5671106864826485
Manhattan,All age groups,2019-12-13,40,0
Manhattan,All age groups,2019-12-14,42,48.92585058880491
Manhattan,All age groups,2019-12-15,41,0.6539962440406656
Manhattan,All age groups,2019-12-16,47,0
Manhattan,All age groups,2019-12-17,43,13.890641706668504
Manhattan,All age groups,2019-12-18,53,11.343486725987113
Manhattan,All age groups,2019-12-19,49,0.342898053023116
Manhattan,All age groups,2019-12-20,38,0
Manhattan,All age groups,2019-12-21,37,0
Manhattan,All age groups,2019-12-22,32,0
Manhattan,All age groups,2019-12-23,48,0
Manhattan,All age groups,2019-12-24,35,0
Manhattan,All age groups,2019-12-25,36,0
Manhattan,All age groups,2019-12-26,39,0
Manhattan,All age groups,2019-12-27,48,0
Manhattan,All age groups,2019-12-28,45,0
Manhattan,All age groups,2019-12-29,43,0
Manhattan,All age groups,2019-12-30,52,15.314946465257819
Queens,Ages 0-4 years,2016-01-01,4,0
Queens,Ages 0-4 years,2016-01-02,6,0
Queens,Ages 0-4 years,2016-01-03,4,0
Queens,Ages 0-4 years,2016-01-04,3,0
Queens,Ages 0-4 years,2016-01-05,5,0
Queens,Ages 0-4 years,2016-01-06,1,0
Queens,Ages 0-4 years,2016-01-07,2,0
Queens,Ages 0-4 years,2016-01-08,2,0
Queens,Ages 0-4 years,2016-01-09,1,0
Queens,Ages 0-4 years,2016-01-10,4,27.559265831603117
Queens,Ages 0-4 years,2016-01-11,4,6.238718611637166
Queens,Ages 0-4 years,2016-01-12,6,0
Queens,Ages 0-4 years,2016-01-13,2,0.3022761259648054
Queens,Ages 0-4 years,2016-01-14,3,0
Queens,Ages 0-4 years,2016-01-15,5,0
Queens,Ages 0-4 years,2016-01-16,0,8.480443390425316
Queens,Ages 0-4 years,2016-01-17,4,0.16069798972348012
Queens,Ages 0-4 years,2016-01-18,3,1.4158384250048952
Queens,Ages 0-4 years,2016-01-19,4,0
Queens,Ages 0-4 years,2016-01-20,4,0
Queens,Ages 0-4 years,2016-01-21,1,0
Queens,Ages 0-4 years,2016-01-22,1,0
Queens,Ages 0-4 years,2016-01-23,2,16.59691501836148
Queens,Ages 0-4 years,2016-01-24,3,47.27626682564006
Queens,Ages 0-4 years,2016-01-25,0,0
Queens,Ages 0-4 years,2016-01-26,6,0
Queens,Ages 0-4 years,2016-01-27,1,0.16712410049722784
Queens,Ages 0-4 years,2016-01-28,2,0
Queens,Ages 0-4 years,2016-01-29,2,0
Queens,Ages 0-4 years,2016-01-30,0,1.920153046744496e-7
Queens,Ages 0-4 years,2016-01-31,1,0
Queens,Ages 0-4 years,2016-02-01,8,0
Queens,Ages 0-4 years,2016-02-02,2,1.190285778104773
Queens,Ages 0-4 years,2016-02-03,5,0
Queens,Ages 0-4 years,2016-02-04,3,14.13115848144343
Queens,Ages 0-4 years,2016-02-05,3,15.555287337778704
Queens,Ages 0-4 years,2016-02-06,4,7.227318956838212
Queens,Ages 0-4 years,2016-02-07,3,0
Queens,Ages 0-4 years,2016-02-08,3,0
Queens,Ages 0-4 years,2016-02-09,3,4.4118866621643855
Queens,Ages 0-4 years,2016-02-10,6,0.1346525440376599
Queens,Ages 0-4 years,2016-02-11,4,8.204242776726665e-4
Queens,Ages 0-4 years,2016-02-12,0,0
Queens,Ages 0-4 years,2016-02-13,4,0
Queens,Ages 0-4 years,2016-02-14,0,0
Queens,Ages 0-4 years,2016-02-15,3,0
Queens,Ages 0-4 years,2016-02-16,4,14.351983552760004
Queens,Ages 0-4 years,2016-02-17,5,16.40281369408668
Queens,Ages 0-4 years,2016-02-18,6,0
Queens,Ages 0-4 years,2016-02-19,4,0
Queens,Ages 0-4 years,2016-02-20,3,0
Queens,Ages 0-4 years,2016-02-21,2,0
Queens,Ages 0-4 years,2016-02-22,1,1.4766965608515361
Queens,Ages 0-4 years,2016-02-23,2,0
Queens,Ages 0-4 years,2016-02-24,4,11.229047726128584
Queens,Ages 0-4 years,2016-02-25,4,29.986897735887133
Queens,Ages 0-4 years,2016-02-26,5,0.3479432637590265
Queens,Ages 0-4 years,2016-02-27,3,0
Queens,Ages 0-4 years,2016-02-28,2,0
Queens,Ages 0-4 years,2016-02-29,4,0
Queens,Ages 0-4 years,2016-03-01,3,1.0900677033256256
Queens,Ages 0-4 years,2016-03-02,1,4.728042904434946
Queens,Ages 0-4 years,2016-03-03,1,0
Queens,Ages 0-4 years,2016-03-04,7,1.8224595388011833
Queens,Ages 0-4 years,2016-03-05,5,1.2570396308732736
Queens,Ages 0-4 years,2016-03-06,2,0
Queens,Ages 0-4 years,2016-03-07,1,0
Queens,Ages 0-4 years,2016-03-08,4,0
Queens,Ages 0-4 years,2016-03-09,3,0
Queens,Ages 0-4 years,2016-03-10,3,0
Queens,Ages 0-4 years,2016-03-11,5,1.0575739470047785
Queens,Ages 0-4 years,2016-03-12,3,0
Queens,Ages 0-4 years,2016-03-13,5,0
Queens,Ages 0-4 years,2016-03-14,1,0.8083328232482667
Queens,Ages 0-4 years,2016-03-15,8,11.266693979834766
Queens,Ages 0-4 years,2016-03-16,1,0
Queens,Ages 0-4 years,2016-03-17,3,1.0323442924445116
Queens,Ages 0-4 years,2016-03-18,2,0.4802004906920198
Queens,Ages 0-4 years,2016-03-19,2,0
Queens,Ages 0-4 years,2016-03-20,7,0
Queens,Ages 0-4 years,2016-03-21,6,3.45608404232237
Queens,Ages 0-4 years,2016-03-22,1,0
Queens,Ages 0-4 years,2016-03-23,3,0
Queens,Ages 0-4 years,2016-03-24,4,0
Queens,Ages 0-4 years,2016-03-25,2,0
Queens,Ages 0-4 years,2016-03-26,5,0.17114338507158997
Queens,Ages 0-4 years,2016-03-27,1,0
Queens,Ages 0-4 years,2016-03-28,4,5.434957609906106
Queens,Ages 0-4 years,2016-03-29,0,8.618238384192386
Queens,Ages 0-4 years,2016-03-30,1,0
Queens,Ages 0-4 years,2016-03-31,5,0
Queens,Ages 0-4 years,2016-04-01,3,0.06196997113172133
Queens,Ages 0-4 years,2016-04-02,4,1.7873553451156028
Queens,Ages 0-4 years,2016-04-03,2,11.58457573741016
Queens,Ages 0-4 years,2016-04-04,1,0.3509683304119798
Queens,Ages 0-4 years,2016-04-05,4,11.5739104277814
Queens,Ages 0-4 years,2016-04-06,4,0
Queens,Ages 0-4 years,2016-04-07,3,0
Queens,Ages 0-4 years,2016-04-08,0,4.866904078803007
Queens,Ages 0-4 years,2016-04-09,3,0.018268207165091227
Queens,Ages 0-4 years,2016-04-10,6,2.762583244732998
Queens,Ages 0-4 years,2016-04-11,3,0
Queens,Ages 0-4 years,2016-04-12,2,0.21274628708357365
Queens,Ages 0-4 years,2016-04-13,3,4.98511323674073
Queens,Ages 0-4 years,2016-04-14,1,0
Queens,Ages 0-4 years,2016-04-15,2,0
Queens,Ages 0-4 years,2016-04-16,8,0
Queens,Ages 0-4 years,2016-04-17,2,0
Queens,Ages 0-4 years,2016-04-18,5,0
Queens,Ages 0-4 years,2016-04-19,4,0
Queens,Ages 0-4 years,2016-04-20,5,4.62682335045763e-5
Queens,Ages 0-4 years,2016-04-21,4,0
Queens,Ages 0-4 years,2016-04-22,4,0
Queens,Ages 0-4 years,2016-04-23,2,6.007222199934028
Queens,Ages 0-4 years,2016-04-24,5,0.03667731025190182
Queens,Ages 0-4 years,2016-04-25,3,0
Queens,Ages 0-4 years,2016-04-26,5,3.6532456292595703
Queens,Ages 0-4 years,2016-04-27,4,2.145670564221823
Queens,Ages 0-4 years,2016-04-28,2,0
Queens,Ages 0-4 years,2016-04-29,2,0.19996969489271835
Queens,Ages 0-4 years,2016-04-30,1,0.65091883958828
Queens,Ages 0-4 years,2016-05-01,1,0.40471768380987816
Queens,Ages 0-4 years,2016-05-02,3,5.545735527565938
Queens,Ages 0-4 years,2016-05-03,1,16.47350101624472
Queens,Ages 0-4 years,2016-05-04,4,4.336715582526172
Queens,Ages 0-4 years,2016-05-05,3,1.3981558686056053
Queens,Ages 0-4 years,2016-05-06,0,11.775684641133182
Queens,Ages 0-4 years,2016-05-07,0,7.015647341072132
Queens,Ages 0-4 years,2016-05-08,1,1.7959743287657421
Queens,Ages 0-4 years,2016-05-09,3,1.296055046789258
Queens,Ages 0-4 years,2016-05-10,1,0
Queens,Ages 0-4 years,2016-05-11,4,0
Queens,Ages 0-4 years,2016-05-12,2,0
Queens,Ages 0-4 years,2016-05-13,9,0.011802744684667514
Queens,Ages 0-4 years,2016-05-14,3,5.072527563205453
Queens,Ages 0-4 years,2016-05-15,5,0.4019820265102991
Queens,Ages 0-4 years,2016-05-16,7,0
Queens,Ages 0-4 years,2016-05-17,4,0
Queens,Ages 0-4 years,2016-05-18,1,0.1618286400385484
Queens,Ages 0-4 years,2016-05-19,1,0.7922688329053432
Queens,Ages 0-4 years,2016-05-20,1,0
Queens,Ages 0-4 years,2016-05-21,2,0
Queens,Ages 0-4 years,2016-05-22,6,4.926179817952382
Queens,Ages 0-4 years,2016-05-23,4,1.7915033370592276e-6
Queens,Ages 0-4 years,2016-05-24,3,7.4119625543284595
Queens,Ages 0-4 years,2016-05-25,4,1.0491423629291963
Queens,Ages 0-4 years,2016-05-26,1,0
Queens,Ages 0-4 years,2016-05-27,3,0
Queens,Ages 0-4 years,2016-05-28,3,0
Queens,Ages 0-4 years,2016-05-29,4,0
Queens,Ages 0-4 years,2016-05-30,4,29.3825674273588
Queens,Ages 0-4 years,2016-05-31,3,1.0237689073488059
Queens,Ages 0-4 years,2016-06-01,2,0
Queens,Ages 0-4 years,2016-06-02,2,0
Queens,Ages 0-4 years,2016-06-03,1,6.728308455943298e-8
Queens,Ages 0-4 years,2016-06-04,3,0.3506393067963733
Queens,Ages 0-4 years,2016-06-05,0,1.6839668557828564
Queens,Ages 0-4 years,2016-06-06,1,13.404209065706228
Queens,Ages 0-4 years,2016-06-07,3,0
Queens,Ages 0-4 years,2016-06-08,3,0.21771238847486168
Queens,Ages 0-4 years,2016-06-09,3,14.782572230224993
Queens,Ages 0-4 years,2016-06-10,3,0
Queens,Ages 0-4 years,2016-06-11,2,0
Queens,Ages 0-4 years,2016-06-12,1,1.5179893369364208
Queens,Ages 0-4 years,2016-06-13,0,0
Queens,Ages 0-4 years,2016-06-14,2,0
Queens,Ages 0-4 years,2016-06-15,2,0
Queens,Ages 0-4 years,2016-06-16,1,1.8472193758479991
Queens,Ages 0-4 years,2016-06-17,1,0.7535330839755682
Queens,Ages 0-4 years,2016-06-18,5,0.0015723239745006835
Queens,Ages 0-4 years,2016-06-19,4,0.003909565563445924
Queens,Ages 0-4 years,2016-06-20,1,0
Queens,Ages 0-4 years,2016-06-21,2,0.003935220547436285
Queens,Ages 0-4 years,2016-06-22,5,0.0020688852267561745
Queens,Ages 0-4 years,2016-06-23,0,0
Queens,Ages 0-4 years,2016-06-24,0,3.6236272220680496e-5
Queens,Ages 0-4 years,2016-06-25,3,0
Queens,Ages 0-4 years,2016-06-26,0,0
Queens,Ages 0-4 years,2016-06-27,1,0
Queens,Ages 0-4 years,2016-06-28,4,9.944867398513336
Queens,Ages 0-4 years,2016-06-29,1,1.6758785711535804
Queens,Ages 0-4 years,2016-06-30,1,0
Queens,Ages 0-4 years,2016-07-01,1,0.1388341790098629
Queens,Ages 0-4 years,2016-07-02,3,22.200418790808758
Queens,Ages 0-4 years,2016-07-03,2,0
Queens,Ages 0-4 years,2016-07-04,3,2.0463629701750401e-7
Queens,Ages 0-4 years,2016-07-05,5,22.83412386121613
Queens,Ages 0-4 years,2016-07-06,2,0
Queens,Ages 0-4 years,2016-07-07,0,0
Queens,Ages 0-4 years,2016-07-08,1,2.5969934420552283
Queens,Ages 0-4 years,2016-07-09,2,0.9917955530193047
Queens,Ages 0-4 years,2016-07-10,3,7.508544746326758
Queens,Ages 0-4 years,2016-07-11,2,0
Queens,Ages 0-4 years,2016-07-12,0,0
Queens,Ages 0-4 years,2016-07-13,3,0
Queens,Ages 0-4 years,2016-07-14,3,0.6230408059552278
Queens,Ages 0-4 years,2016-07-15,3,11.492422501526436
Queens,Ages 0-4 years,2016-07-16,3,3.510683442307921e-5
Queens,Ages 0-4 years,2016-07-17,3,1.7819389432715624
Queens,Ages 0-4 years,2016-07-18,1,0
Queens,Ages 0-4 years,2016-07-19,6,4.3444827015493095
Queens,Ages 0-4 years,2016-07-20,2,0
Queens,Ages 0-4 years,2016-07-21,3,0
Queens,Ages 0-4 years,2016-07-22,5,0
Queens,Ages 0-4 years,2016-07-23,3,0
Queens,Ages 0-4 years,2016-07-24,6,0
Queens,Ages 0-4 years,2016-07-25,2,0.9039700867146611
Queens,Ages 0-4 years,2016-07-26,3,19.83672452966165
Queens,Ages 0-4 years,2016-07-27,4,0
Queens,Ages 0-4 years,2016-07-28,2,0
Queens,Ages 0-4 years,2016-07-29,3,12.474474084288094
Queens,Ages 0-4 years,2016-07-30,3,6.495590406243953
Queens,Ages 0-4 years,2016-07-31,3,9.549783967905046
Queens,Ages 0-4 years,2016-08-01,6,11.921333854644404
Queens,Ages 0-4 years,2016-08-02,4,0.0020684230913533314
Queens,Ages 0-4 years,2016-08-03,1,0
Queens,Ages 0-4 years,2016-08-04,2,0
Queens,Ages 0-4 years,2016-08-05,2,0
Queens,Ages 0-4 years,2016-08-06,4,0
Queens,Ages 0-4 years,2016-08-07,5,2.9718677661977884
Queens,Ages 0-4 years,2016-08-08,2,0
Queens,Ages 0-4 years,2016-08-09,2,0.002257161718998911
Queens,Ages 0-4 years,2016-08-10,3,0.03742283192859969
Queens,Ages 0-4 years,2016-08-11,4,3.4986949831925656
