system:index,began,cause,country,deaths,displaced,ended,severity,.geo
DFO_3591_From_20100104_to_20100113,,Heavy Rain,Albania,0.0,1500.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3602_From_20100126_to_20100213,,Heavy Rain,Mexico,41.0,20000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3607_From_20100213_to_20100220,,Heavy Rain,Bulgaria,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3615_From_20100228_to_20100317,,Heavy Rain,Australia,0.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3616_From_20100301_to_20100317,,Heavy Rain,Zambia,0.0,115.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3622_From_20100310_to_20100317,,Heavy Rain,USA,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3625_From_20100310_to_20100324,,Heavy Rain Snowmelt Dam B,USA,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3629_From_20100327_to_20100331,,Heavy Rain,USA,0.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3630_From_20100327_to_20100331,,Snowmelt,Latvia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3633_From_20100327_to_20100407,,Heavy Rain,Bangladesh,104.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3635_From_20100420_to_20100422,,Heavy Rain,Serbia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3636_From_20100418_to_20100421,,Heavy Rain,India,0.0,300.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3637_From_20100417_to_20100421,,Heavy Rain,Cuba,0.0,84.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3639_From_20100416_to_20100421,,Heavy Rain,Namibia,0.0,11000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3640_From_20100416_to_20100502,,Heavy Rain,Indonesia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3642_From_20100505_to_20100506,,Torrential Rain,Yemen,7.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3643_From_20100504_to_20100514,,Torrential Rain,Afghanistan,70.0,40000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3648_From_20100515_to_20100524,,Heavy Rain,Czech Republic,12.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3650_From_20100515_to_20100626,,Monsoonal Rain,India,0.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3651_From_20100515_to_20100628,,Monsoonal Rain,China,379.0,2370000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3652_From_20100518_to_20100524,,Heavy rain,India,27.0,50000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3653_From_20100518_to_20100524,,Tropical Cyclone Agatha,Guatamala,172.0,94000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3654_From_20100525_to_20100531,,Heavy Rain,New Zealand,0.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3655_From_20100529_to_20100531,,Heavy Rain,Canada,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3656_From_20100529_to_20100601,,Torrential Rain,Philippines,27.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3657_From_20100529_to_20100611,,Heavy Rain,Hungary,0.0,3000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3658_From_20100606_to_20100607,,Tropical Cyclone Phet,Pakistan,23.0,4000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3659_From_20100611_to_20100611,,Torrential Rain,USA,20.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3661_From_20100616_to_20100617,,Torrential Rain,France,19.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3662_From_20100615_to_20100626,,Monsoonal Rain,Myanmar,60.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3663_From_20100622_to_20100626,,Heavy Rain,Ghana,30.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3665_From_20100622_to_20100626,,Heavy Rain,Bosnia and Herzegovina,46.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3666_From_20100622_to_20100624,,Torrential Rain,Pakistan,46.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3667_From_20100622_to_20100630,,Heavy Rain,Brazil,50.0,150000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3668_From_20100625_to_20100627,,Torrential Rain,Taiwan,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3670_From_20100625_to_20100627,,Torrential Rain,Dominican Republic,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3671_From_20100630_to_20100707,,Tropical Cyclone Alex,Mexico,6.0,50000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3673_From_20100702_to_20100706,,Heavy Rain,Canada,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3674_From_20100705_to_20100715,,Monsoonal Rain,India,98.0,523000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3676_From_20100706_to_20100713,,Torrential Rain,China,15.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3678_From_20100701_to_20100715,,Torrential Rain,China,600.0,2400000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3679_From_20100701_to_20100713,,Monsoonal Rain,Bangladesh,0.0,600000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3681_From_20100707_to_20100723,,Torrential Rain,China,0.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3688_From_20100721_to_20100723,,Tropical Storm Chanthu,China,1.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3689_From_20100725_to_20100725,,"Dam Failure, Heavy Rain",USA,1.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3692_From_20100723_to_20100803,,Monsoonal Rain,China,1100.0,300000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3696_From_20100727_to_20101115,,Monsoonal Rain,Pakistan,1750.0,1.0E7,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3698_From_20100727_to_20100808,,Torrential Rain,Germany,15.0,3000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3707_From_20100815_to_20101006,,Tropical Storm,Mexico,100.0,50000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3713_From_20100905_to_20100917,,Torrential Rains,Inda,1.0,30000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3714_From_20100815_to_20100917,,Heavy Rain,Chad,24.0,70000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3716_From_20100909_to_20100930,,Monsoon Rains,Bangladesh,0.0,140000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3717_From_20100918_to_20100930,,Monsoon Rains,India,88.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3721_From_20100918_to_20100930,,Tropical Storm Matthew,Mexico,19.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3722_From_20100922_to_20100930,,Heavy Rain,USA,0.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3723_From_20100920_to_20100930,,Torrential Rain,Thailand,2.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3726_From_20101002_to_20101006,,Torrential Rain,Indonesia,84.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3732_From_20101001_to_20101012,,Heavy Rain and Storm Surge,Bangladesh,15.0,500000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3734_From_20101015_to_20101019,,Heavy Rain,Australia,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3737_From_20101010_to_20101115,,Heavy Rain,Thailand,206.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3741_From_20101001_to_20101105,,Heavy Rain,Chad,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3747_From_20101105_to_20101111,,Heavy Rain,Ghana,0.0,2600.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3750_From_20101115_to_20101220,,Heavy Rain,Columbia,250.0,800000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3752_From_20101127_to_20101220,,Heavy Rain,Australia,5.0,3000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3754_From_20101125_to_20101220,,Torrential Rain,Venezuela,30.0,60000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3756_From_20101203_to_20101217,,Torrential Rain,Greece,1.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3765_From_20110101_to_20110118,,Heavy Rain,Philippines,53.0,10000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3772_From_20110128_to_20110131,,Tropical Storm Wilma,New Zealand,0.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3775_From_20110130_to_20110131,,Torrential Rain,Bolivia,31.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3776_From_20110201_to_20110214,,Heavy Rain,Sri Lanka,14.0,250000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3777_From_20110201_to_20110204,,Torrential Rain,Philippines,11.0,2000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3778_From_20110201_to_20110216,,Heavy Rain,Lesotho,26.0,5000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3782_From_20110214_to_20110226,,Torrential Rain,Bolivia,3.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3786_From_20110307_to_20110328,,Monsoonal Rain,Australia,1.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3787_From_20110311_to_20110311,,Tsunami,Japan,10000.0,200000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3793_From_20110322_to_20110328,,Torrential Rain,Tasmania,0.0,500.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3795_From_20110323_to_20110410,,Heavy Rain,Thailand,59.0,84000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3799_From_20100401_to_20110524,,Heavy Rain and Snowmelt,USA,5.0,3600.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3801_From_20110401_to_20110419,,Heavy Rain and Snowmelt,Kazakhstan,0.0,9000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3810_From_20110508_to_20110511,,Torrential Rain,Brazil,2.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3812_From_20110504_to_20110609,,Heavy Rain,Canada,0.0,1300.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3815_From_20110604_to_20110729,,"Heavy Rain,and Dam release",USA,0.0,4600.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3820_From_20110605_to_20110621,,Heavy Rain,Philippines,15.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3843_From_20110721_to_20110729,,Monsoonal Rain,Bangladesh,6.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3846_From_20110723_to_20110729,,Heavy Rain,Brazil,10.0,20000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3850_From_20110805_to_20120109,,"Tropical Storms, Monsoonal Rain",Thailand,790.0,10000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3853_From_20110810_to_20111115,,"Tropical Storm, Monsoonal Rain",Cambodia,264.0,280000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3854_From_20110815_to_20111002,,Monsoonal Rain,India,158.0,70000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3856_From_20110815_to_20110908,,Monsoonal Rain,India,7.0,11000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3857_From_20110812_to_20111101,,Monsoonal Rain,Pakistan,434.0,660000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3861_From_20110827_to_20110913,,Tropical Storm Irene,USA,20.0,370000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3863_From_20110820_to_20110908,,Heavy Rain,Uganda,31.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3864_From_20110825_to_20110913,,Monsoonal Rain,India,0.0,5000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3866_From_20110905_to_20111002,,Monsoonal Rain,India,40.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3867_From_20110928_to_20111002,,Tropical stroms Pendring and Nalgae,Philippines,1.0,180000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3868_From_20111001_to_20111010,,Tropical Storm Nesat,China,0.0,132300.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3870_From_20111008_to_20111010,,Torrential Rain,Turkey,3.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3871_From_20111010_to_20111101,,"Tropical storm Jova, Heavy Rain",Mexico,120.0,60000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3872_From_20111026_to_20111029,,Torrential Rain,Ghana,14.0,43000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3874_From_20111109_to_20111115,,Torrential Rain,Kenya,4.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3875_From_20111109_to_20111220,,Torrential Rain,Uganda,0.0,15000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3876_From_20111109_to_20111222,,Torrential Rain,Columbia,486.0,80000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3878_From_20111127_to_20111130,,Heavy Rain,Indonesia,0.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3879_From_20111127_to_20111222,,Heavy Rain,Australia,1.0,60.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3880_From_20111127_to_20111202,,Torrential Rain,South Africa,6.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3881_From_20111129_to_20111222,,Heavy Rain,Kenya,24.0,98000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3884_From_20111216_to_20111222,,Tropical Storm Washi,Philippines,957.0,1000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3886_From_20111220_to_20111222,,Heavy Rain,Tanzania,13.0,0.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3888_From_20111218_to_20120104,,Torrential Rain,Indonesia,10.0,54.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3889_From_20120101_to_20120109,,Torrential Rain,Thailand,0.0,1000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3890_From_20120101_to_20120109,,Heavy Rain,Brazil,8.0,14000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3892_From_20120117_to_20120214,,"Tropical Storms Dando, Funso",Mozambique,37.0,100000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3893_From_20120122_to_20120206,,Heavy Rain,Fiji,8.0,3500.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3894_From_20120122_to_20120307,,Monsoonal Rain,Australia,2.0,13000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3895_From_20120127_to_20120129,,Torrential Rain,Indonesia,6.0,3000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3896_From_20120201_to_20120206,,"Dam Break, Snowmelt, Heavy Rain",Bulgaria,5.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3897_From_20120203_to_20120206,,Torrential Rain,Greece,1.0,200.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3899_From_20120212_to_20120214,,Torrential Rain,Indonesia,0.0,6800.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3900_From_20120220_to_20120227,,Torrential Rain,Philippines,0.0,25000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3901_From_20120220_to_20120227,,Heavy Rain,Nigeria,5.0,300.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3902_From_20120220_to_20120227,,Torrential Rain,Indonesia,0.0,1200.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3904_From_20120225_to_20120227,,Torrential Rain,Tunisia,3.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3906_From_20120304_to_20120307,,Heavy Rain,Gaza,0.0,1200.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3910_From_20120301_to_20120326,,Heavy Rain,Ecuador,10.0,4700.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3914_From_20120326_to_20120330,,Torrential Rain,Philippines,4.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3915_From_20120408_to_20120426,,Heavy Rain,Haiti,9.0,11000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3916_From_20120408_to_20120426,,Snowmelt,Russia,0.0,2600.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3917_From_20120409_to_20120426,,Heavy Rain,Kenya,0.0,50.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3919_From_20120405_to_20120426,,Torrential Rain,Paraguay,2.0,5000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3925_From_20120501_to_20120507,,Heavy Rain,Brazil,0.0,3000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3931_From_20120520_to_20120529,,Heavy Rain,Russia,0.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3948_From_20120713_to_20120716,,Torrential Rain,USA,0.0,100.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3960_From_20120803_to_20120806,,Monsoonal Rain,India,0.0,2000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3962_From_20120804_to_20120806,,Torrential Rain,Scotland,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3963_From_20120803_to_20120806,,Typhoons  Damrey and Saola,China,2.0,800000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3965_From_20120814_to_20120820,,Monsoonal Rain,China,13.0,14600.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3966_From_20120816_to_20120820,,Monsoonal Rain,India,1.0,210.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3969_From_20120812_to_20120820,,Torrential Rain,Japan,3.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3971_From_20120824_to_20120829,,Torrential Rain,Senegal,4.0,1200.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3974_From_20120823_to_20120829,,Monsoonal Rain,Pakistan,26.0,1200.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3975_From_20120825_to_20120829,,Torrential Rain,China,6.0,30.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3976_From_20120825_to_20120926,,Heavy Rain,Nigeria,127.0,20000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3977_From_20120828_to_20120907,,Hurricane Isaac,USA,1.0,60000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3979_From_20120817_to_20120907,,Tropical Storms,North Korea,59.0,24000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3980_From_20120820_to_20120907,,Heavy Rain,Uganda,0.0,15000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3981_From_20120815_to_20120907,,Heavy Rain,Kenya,0.0,3000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3982_From_20120902_to_20120907,,Heavy Rain,The Gambia,0.0,41.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3983_From_20120916_to_20120918,,Torrential Rain,India,45.0,200.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3984_From_20120910_to_20121029,,Monsoonal Rain,Pakistan,400.0,742000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3985_From_20120912_to_20120926,,Monsoonal Rain,Thailand,0.0,3000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3991_From_20120907_to_20121003,,Heavy Rain,South Sudan,15.0,3000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3992_From_20120922_to_20121003,,Heavy Rain,Somalia,6.0,12200.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3994_From_20120915_to_20121015,,Heavy Rain,Niger,91.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_3995_From_20120915_to_20121015,,Heavy Rain,Chad,0.0,17000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4001_From_20121104_to_20121108,,Tropical Storm Nilam,India,40.0,70000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4005_From_20121204_to_20121204,,Tropical Storm Bopha,Philippines,74.0,60000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4006_From_20121202_to_20121204,,Torrential Rain,Turkey,1.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4007_From_20121120_to_20121204,,Heavy Rain,Argentina,6.0,10000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4009_From_20121120_to_20121218,,Heavy Rain,United Kingdom,4.0,1700.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4013_From_20130103_to_20130110,,Heavy Rain,Indonesia,8.0,1000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4016_From_20130104_to_20130110,,Heavy Rain,Philippines,0.0,3180.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4017_From_20130104_to_20130110,,Torrential Rain,Peru,0.0,2000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4019_From_20130108_to_20130110,,Heavy Rain,Palestine,2.0,1600.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4020_From_20130113_to_20130122,,Monsoonal Rain,Indonesia,32.0,46000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4022_From_20130113_to_20130117,,Heavy Rain,Kenya,20.0,400.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4023_From_20130117_to_20130304,,Heavy Rain,Mozambique,135.0,170000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4024_From_20130122_to_20130201,,Tropical Storm Oswald,Australia,6.0,8000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4026_From_20130115_to_20130201,,Heavy Rain,Botswana,0.0,400.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4028_From_20121201_to_20130212,,Heavy Rain,Papua New Guinea,0.0,500.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4032_From_20130220_to_20130304,,Heavy rain,Indonesia,0.0,1000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4037_From_20130301_to_20130317,,Heavy Rain,Namibia,0.0,10000.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4051_From_20130427_to_20130429,,Heavy Rain and Snowmelt,USA,0.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4055_From_20130501_to_20130516,,Heavy Rain,Somalia,7.0,50000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4075_From_20130704_to_20130715,,Heavy Rain,Paraguay,0.0,52000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4078_From_20130801_to_20130807,,Heavy Rain,Pakistan,135.0,81000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4079_From_20130801_to_20130807,,Heavy Rain,Russia,0.0,1500.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4082_From_20130807_to_20130821,,"Monsoon Rain, began with #4078",Pakistan,70.0,12000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4083_From_20130807_to_20131014,,"Heavy Rain, began with #4079",China,100.0,260000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4090_From_20130927_to_20131014,,Monsoonal Rain,Cambodia,122.0,60000.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4092_From_20130930_to_20131014,,Monsoonal Rain,Thailand,42.0,982799.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4094_From_20131008_to_20131014,,Heavy Rain,South Sudan,0.0,3300.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4098_From_20131012_to_20131110,,Heavy Rain,India,7.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4101_From_20131031_to_20131110,,Torrential Rain,USA,4.0,4800.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4105_From_20131108_to_20131119,,Tropical Storm,Somalia,100.0,0.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4111_From_20131227_to_20140207,,Heavy Rain,United Kingdom,0.0,200.0,,1.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4115_From_20131222_to_20140104,,Heavy Rain,USA,5.0,0.0,,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
DFO_4117_From_20140110_to_20140501,,Heavy Rain,Bolivia,60.0,84000.0,,2.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
