borough,date,asthma_er_count,ppt,pm25
Manhattan,2017-04-09,45,0,NA
Manhattan,2017-04-10,54,0,NA
Manhattan,2017-04-11,45,0,NA
Manhattan,2017-04-12,58,0,NA
Manhattan,2017-04-13,49,0.9695820754800247,NA
Manhattan,2017-04-14,34,0,NA
Manhattan,2017-04-15,46,0,NA
Manhattan,2017-04-16,42,0,NA
Manhattan,2017-04-17,45,0.2827031593459313,NA
Manhattan,2017-04-18,56,0,NA
Manhattan,2017-04-19,50,0,NA
Manhattan,2017-04-20,61,2.0161798263194752,NA
Manhattan,2017-04-21,39,5.690480675055564,NA
Manhattan,2017-04-22,33,0.732390056069659,NA
Manhattan,2017-04-23,40,1.7973545379484688,NA
Manhattan,2017-04-24,46,0,NA
Manhattan,2017-04-25,44,1.0318427781459238,NA
Manhattan,2017-04-26,50,24.40434388096247,NA
Manhattan,2017-04-27,41,1.8189936357692282,NA
Manhattan,2017-04-28,43,0.11758736583531075,NA
Manhattan,2017-04-29,55,2.0626734279087104,NA
Manhattan,2017-04-30,72,0,NA
Manhattan,2017-05-01,90,0,NA
Manhattan,2017-05-02,57,0.06718045985279984,NA
Manhattan,2017-05-03,57,0,NA
Manhattan,2017-05-04,58,0,NA
Manhattan,2017-05-05,60,0.5227541655611712,NA
Manhattan,2017-05-06,44,79.79595230057934,NA
Manhattan,2017-05-07,59,0.4111945608657393,NA
Manhattan,2017-05-08,87,0.860851396049285,NA
Manhattan,2017-05-09,73,0,NA
Manhattan,2017-05-10,75,0,NA
Manhattan,2017-05-11,67,0,NA
Manhattan,2017-05-12,61,0,NA
Manhattan,2017-05-13,44,4.722075828969066,NA
Manhattan,2017-05-14,49,40.43783482426983,NA
Manhattan,2017-05-15,64,1.072120048020851,NA
Manhattan,2017-05-16,65,0,NA
Manhattan,2017-05-17,49,0,NA
Manhattan,2017-05-18,44,0,NA
Manhattan,2017-05-19,44,0,NA
Manhattan,2017-05-20,42,0.3223965460078122,NA
Manhattan,2017-05-21,52,0,NA
Manhattan,2017-05-22,68,2.8235364472881894,NA
Manhattan,2017-05-23,58,11.756047966472055,NA
Manhattan,2017-05-24,55,1.1676238354087345,NA
Manhattan,2017-05-25,54,2.6181804119087535,NA
Manhattan,2017-05-26,49,12.612585753443499,NA
Manhattan,2017-05-27,45,0.0018942856698200316,NA
Manhattan,2017-05-28,49,0,NA
Manhattan,2017-05-29,39,2.0497736111139315,NA
Manhattan,2017-05-30,60,1.5969332068595354,NA
Manhattan,2017-05-31,51,1.7671799746536039,NA
Manhattan,2017-06-01,58,0.6905137495149581,NA
Manhattan,2017-06-02,36,0,NA
Manhattan,2017-06-03,47,0.20066080213508772,NA
Manhattan,2017-06-04,46,0.002912310559669796,NA
Manhattan,2017-06-05,64,4.425812228979851,NA
Manhattan,2017-06-06,54,1.1283361793760185,NA
Manhattan,2017-06-07,42,1.6433041983875352,NA
Manhattan,2017-06-08,35,0,NA
Manhattan,2017-06-09,37,0,NA
Manhattan,2017-06-10,36,0,NA
Manhattan,2017-06-11,44,0,NA
Manhattan,2017-06-12,37,0,NA
Manhattan,2017-06-13,49,0,NA
Manhattan,2017-06-14,46,8.458360364791139,NA
Manhattan,2017-06-15,39,2.0053751109113516,NA
Manhattan,2017-06-16,45,5.3924535625480906e-5,NA
Manhattan,2017-06-17,46,0.37773008815544257,NA
Manhattan,2017-06-18,37,23.284334566909937,NA
Manhattan,2017-06-19,44,2.6428415286911764e-4,NA
Manhattan,2017-06-20,49,28.26141353317982,NA
Manhattan,2017-06-21,36,0,NA
Manhattan,2017-06-22,42,0.5001391739145147,NA
Manhattan,2017-06-23,34,0,NA
Manhattan,2017-06-24,43,26.532196491997343,NA
Manhattan,2017-06-25,35,3.4072291686810505,NA
Manhattan,2017-06-26,45,0.05432963708955464,NA
Manhattan,2017-06-27,36,4.076603471856723,NA
Manhattan,2017-06-28,42,0.033165222851426195,NA
Manhattan,2017-06-29,29,0,NA
Manhattan,2017-06-30,27,0,NA
Manhattan,2017-07-01,60,0.00981818273943795,NA
Manhattan,2017-07-02,30,4.081281329751719,NA
Manhattan,2017-07-03,31,0,NA
Manhattan,2017-07-04,36,6.902489068809226,NA
Manhattan,2017-07-05,41,2.220688500990106e-4,NA
Manhattan,2017-07-06,40,0,NA
Manhattan,2017-07-07,27,3.038982302877467,NA
Manhattan,2017-07-08,35,41.238656856199896,NA
Manhattan,2017-07-09,24,0.583950374215358,NA
Manhattan,2017-07-10,35,0,NA
Manhattan,2017-07-11,34,0.3518240248842035,NA
Manhattan,2017-07-12,36,0.643488267661869,NA
Manhattan,2017-07-13,32,0.13979924854144735,NA
Manhattan,2017-07-14,42,1.3539625858370863,NA
Manhattan,2017-07-15,27,11.772528060526362,NA
Manhattan,2017-07-16,29,0,NA
Manhattan,2017-07-17,40,0,NA
Manhattan,2017-07-18,35,0.005698019931128999,NA
Manhattan,2017-07-19,42,0,NA
Manhattan,2017-07-20,30,0,NA
Manhattan,2017-07-21,26,1.141669154240508,NA
Manhattan,2017-07-22,33,0,NA
Manhattan,2017-07-23,33,16.26203609903686,NA
Manhattan,2017-07-24,38,8.75667461467131,NA
Manhattan,2017-07-25,27,14.780596027823663,NA
Manhattan,2017-07-26,33,0,NA
Manhattan,2017-07-27,37,0,NA
Manhattan,2017-07-28,31,0.08656737949963149,NA
Manhattan,2017-07-29,34,0.008603398238027514,NA
Manhattan,2017-07-30,25,0,NA
Manhattan,2017-07-31,34,0,NA
Manhattan,2017-08-01,30,0,NA
Manhattan,2017-08-02,37,0,NA
Manhattan,2017-08-03,35,7.368007312595002,NA
Manhattan,2017-08-04,25,5.5824753674650855,NA
Manhattan,2017-08-05,38,15.743699848797425,NA
Manhattan,2017-08-06,37,0,NA
Manhattan,2017-08-07,43,0.07603215790385605,NA
Manhattan,2017-08-08,33,18.886775869001635,NA
Manhattan,2017-08-09,26,0,NA
Manhattan,2017-08-10,42,0.4510371348839773,NA
Manhattan,2017-08-11,39,0,NA
Manhattan,2017-08-12,39,5.462191616412279,NA
Manhattan,2017-08-13,35,0.0509329160247835,NA
Manhattan,2017-08-14,32,0,NA
Manhattan,2017-08-15,36,5.2769119890006015,NA
Manhattan,2017-08-16,43,2.9429724638029375,NA
Manhattan,2017-08-17,30,0,NA
Manhattan,2017-08-18,48,12.114057898949264,NA
Manhattan,2017-08-19,26,23.474789676780382,NA
Manhattan,2017-08-20,27,0,NA
Manhattan,2017-08-21,36,0,NA
Manhattan,2017-08-22,37,0,NA
Manhattan,2017-08-23,48,6.8023206197353785,NA
Manhattan,2017-08-24,33,0,NA
Manhattan,2017-08-25,34,0,NA
Manhattan,2017-08-26,35,0,NA
Manhattan,2017-08-27,27,0,NA
Manhattan,2017-08-28,37,0,NA
Manhattan,2017-08-29,28,0,NA
Manhattan,2017-08-30,37,6.930658455302614,NA
Manhattan,2017-08-31,55,0,NA
Manhattan,2017-09-01,38,0.006253845224250714,NA
Manhattan,2017-09-02,40,0,NA
Manhattan,2017-09-03,43,22.358186821802093,NA
Manhattan,2017-09-04,45,4.98309480288727,NA
Manhattan,2017-09-05,31,0,NA
Manhattan,2017-09-06,44,2.884878611826303,NA
Manhattan,2017-09-07,41,12.195584661234815,NA
Manhattan,2017-09-08,46,0,NA
Manhattan,2017-09-09,50,0,NA
Manhattan,2017-09-10,31,0,NA
Manhattan,2017-09-11,44,0,NA
Manhattan,2017-09-12,35,0,NA
Manhattan,2017-09-13,48,0,NA
Manhattan,2017-09-14,54,1.07342899649642,NA
Manhattan,2017-09-15,47,0.5998789304546838,NA
Manhattan,2017-09-16,43,3.2841772308490895e-5,NA
Manhattan,2017-09-17,56,0,NA
Manhattan,2017-09-18,41,0,NA
Manhattan,2017-09-19,55,0,NA
Manhattan,2017-09-20,53,5.561462338752196,NA
Manhattan,2017-09-21,39,0,NA
Manhattan,2017-09-22,40,0,NA
Manhattan,2017-09-23,36,0,NA
Manhattan,2017-09-24,53,0,NA
Manhattan,2017-09-25,58,0,NA
Manhattan,2017-09-26,47,0,NA
Manhattan,2017-09-27,33,0,NA
Manhattan,2017-09-28,47,0,NA
Manhattan,2017-09-29,40,0,NA
Manhattan,2017-09-30,39,0,NA
Manhattan,2017-10-01,48,9.734381370726821e-5,NA
Manhattan,2017-10-02,45,0,NA
Manhattan,2017-10-03,54,0,NA
Manhattan,2017-10-04,42,0,NA
Manhattan,2017-10-05,39,0,NA
Manhattan,2017-10-06,35,0.24056698086263106,NA
Manhattan,2017-10-07,34,0,NA
Manhattan,2017-10-08,40,0.004231198250559452,NA
Manhattan,2017-10-09,61,5.572441257185895,NA
Manhattan,2017-10-10,59,5.988902794627124,NA
Manhattan,2017-10-11,48,0,NA
Manhattan,2017-10-12,47,3.6742483963365977,NA
Manhattan,2017-10-13,38,0.10022039583009852,NA
Manhattan,2017-10-14,42,1.274222472551961,NA
Manhattan,2017-10-15,47,0,NA
Manhattan,2017-10-16,58,0.5557785034872031,NA
Manhattan,2017-10-17,48,0,NA
Manhattan,2017-10-18,41,0,NA
Manhattan,2017-10-19,46,0,NA
Manhattan,2017-10-20,45,0,NA
Manhattan,2017-10-21,31,0,NA
Manhattan,2017-10-22,59,0,NA
Manhattan,2017-10-23,67,0,NA
Manhattan,2017-10-24,50,0.049759510197292724,NA
Manhattan,2017-10-25,49,5.675921930409959,NA
Manhattan,2017-10-26,47,0,NA
Manhattan,2017-10-27,42,0.621624814071576,NA
Manhattan,2017-10-28,33,0,NA
Manhattan,2017-10-29,46,2.401049617599584,NA
Manhattan,2017-10-30,69,85.76240767025357,NA
Manhattan,2017-10-31,37,1.754754553010954,NA
Manhattan,2017-11-01,50,0,NA
Manhattan,2017-11-02,48,0,NA
Manhattan,2017-11-03,43,0,NA
Manhattan,2017-11-04,45,0,NA
Manhattan,2017-11-05,52,0.651001977729283,NA
Manhattan,2017-11-06,55,1.6802326746822298,NA
Manhattan,2017-11-07,66,0.10016360452022903,NA
Manhattan,2017-11-08,51,17.442258553322425,NA
Manhattan,2017-11-09,30,0,NA
Manhattan,2017-11-10,38,0.0015585638611032855,NA
Manhattan,2017-11-11,35,0,NA
Manhattan,2017-11-12,40,0,NA
Manhattan,2017-11-13,63,6.560456483825884e-4,NA
Manhattan,2017-11-14,52,1.5434049693864373,NA
Manhattan,2017-11-15,51,0,NA
Manhattan,2017-11-16,44,3.4392357831166933,NA
Manhattan,2017-11-17,53,1.2045786273678514,NA
Manhattan,2017-11-18,33,0,NA
Manhattan,2017-11-19,56,9.353324624978452,NA
Manhattan,2017-11-20,43,0.28951928714223407,NA
Manhattan,2017-11-21,50,0,NA
Manhattan,2017-11-22,32,1.289352929939093,NA
Manhattan,2017-11-23,48,4.350243159634119,NA
Manhattan,2017-11-24,53,0,NA
Manhattan,2017-11-25,38,0,NA
Manhattan,2017-11-26,43,0,NA
Manhattan,2017-11-27,63,0,NA
Manhattan,2017-11-28,60,0,NA
Manhattan,2017-11-29,49,0,NA
Manhattan,2017-11-30,46,0,NA
Manhattan,2017-12-01,55,0.5267101252676883,NA
Manhattan,2017-12-02,36,0,NA
Manhattan,2017-12-03,43,0,NA
Manhattan,2017-12-04,55,0,NA
Manhattan,2017-12-05,53,0,NA
Manhattan,2017-12-06,39,16.57152022354433,NA
Manhattan,2017-12-07,57,0,NA
Manhattan,2017-12-08,52,0,NA
Manhattan,2017-12-09,44,0,NA
Manhattan,2017-12-10,41,11.524253092278023,NA
Manhattan,2017-12-11,55,0,NA
Manhattan,2017-12-12,64,0,NA
Manhattan,2017-12-13,47,0.07249792719707722,NA
Manhattan,2017-12-14,47,2.029634320010631,NA
Manhattan,2017-12-15,48,0.3629942290560241,NA
Manhattan,2017-12-16,46,2.922914309045374,NA
Manhattan,2017-12-17,33,0,NA
Manhattan,2017-12-18,66,0.3727990933109767,NA
Manhattan,2017-12-19,36,0,NA
Manhattan,2017-12-20,40,0,NA
Manhattan,2017-12-21,47,0,NA
Manhattan,2017-12-22,41,0,NA
Manhattan,2017-12-23,35,2.648343102021717,NA
Manhattan,2017-12-24,38,10.481388517540172,NA
Manhattan,2017-12-25,40,6.881481765412145,NA
Manhattan,2017-12-26,56,0,NA
Manhattan,2017-12-27,41,0,NA
Manhattan,2017-12-28,47,0,NA
Manhattan,2017-12-29,42,0,NA
Manhattan,2017-12-30,42,0,NA
Manhattan,2017-12-31,44,1.0730962036929448,NA
Manhattan,2018-01-01,44,0,NA
Manhattan,2018-01-02,40,0,NA
Manhattan,2018-01-03,66,0,NA
Manhattan,2018-01-04,35,4.051765681103513,NA
Manhattan,2018-01-05,56,16.74886441457611,NA
Manhattan,2018-01-06,45,0,NA
Manhattan,2018-01-07,41,0,NA
Manhattan,2018-01-08,55,0,NA
Manhattan,2018-01-09,50,0.27683881642553343,NA
Manhattan,2018-01-10,65,0,NA
Manhattan,2018-01-11,42,0,NA
Manhattan,2018-01-12,53,0,NA
Manhattan,2018-01-13,34,16.656808229852803,NA
Manhattan,2018-01-14,38,0,NA
Manhattan,2018-01-15,52,0,NA
Manhattan,2018-01-16,58,0,NA
Manhattan,2018-01-17,38,2.3446347425128335,NA
Manhattan,2018-01-18,50,2.7276206408696817,NA
Manhattan,2018-01-19,42,0,NA
Manhattan,2018-01-20,32,0,NA
Manhattan,2018-01-21,34,0,NA
Manhattan,2018-01-22,55,0.05249061136909658,NA
Manhattan,2018-01-23,52,1.1019928200153954,NA
Manhattan,2018-01-24,48,5.605393626797414,NA
Manhattan,2018-01-25,56,0,NA
Manhattan,2018-01-26,45,0,NA
Manhattan,2018-01-27,40,0,NA
Manhattan,2018-01-28,44,4.861730994273538,NA
Manhattan,2018-01-29,42,2.0106284872964766,NA
Manhattan,2018-01-30,47,3.0456420409338705,NA
Manhattan,2018-01-31,52,0.004799889470448757,NA
Manhattan,2018-02-01,38,0,NA
Manhattan,2018-02-02,35,6.971828740419564,NA
Manhattan,2018-02-03,50,0,NA
Manhattan,2018-02-04,36,0,NA
Manhattan,2018-02-05,80,25.197482487191525,NA
Manhattan,2018-02-06,56,0,NA
Manhattan,2018-02-07,56,0,NA
Manhattan,2018-02-08,37,23.49260631127698,NA
Manhattan,2018-02-09,46,0,NA
Manhattan,2018-02-10,38,0,NA
Manhattan,2018-02-11,38,22.790958253049773,NA
Manhattan,2018-02-12,62,21.042435757960856,NA
Manhattan,2018-02-13,47,0.018778617525577794,NA
Manhattan,2018-02-14,36,0.36335986025621175,NA
Manhattan,2018-02-15,37,2.185843529648655,NA
Manhattan,2018-02-16,52,4.960736908901042,NA
Manhattan,2018-02-17,26,1.6485168760554294,NA
Manhattan,2018-02-18,38,15.90044211968881,NA
Manhattan,2018-02-19,46,0,NA
Manhattan,2018-02-20,41,1.5173485046357278,NA
Manhattan,2018-02-21,41,0,NA
Manhattan,2018-02-22,31,1.6263241968402276,NA
Manhattan,2018-02-23,45,3.8421490736710164,NA
Manhattan,2018-02-24,28,2.0488772594836258,NA
Manhattan,2018-02-25,25,20.002595390592433,NA
Manhattan,2018-02-26,46,5.7041957166581865,NA
Manhattan,2018-02-27,38,0,NA
Manhattan,2018-02-28,35,0,NA
Manhattan,2018-03-01,23,0,NA
Manhattan,2018-03-02,33,37.83293017501231,NA
Manhattan,2018-03-03,31,39.07175125991709,NA
Manhattan,2018-03-04,44,0,NA
Manhattan,2018-03-05,50,0,NA
Manhattan,2018-03-06,42,0,NA
Manhattan,2018-03-07,38,3.7188402090200787,NA
Manhattan,2018-03-08,42,38.30503081769798,NA
Manhattan,2018-03-09,43,0,NA
Manhattan,2018-03-10,38,0,NA
Manhattan,2018-03-11,48,0,NA
Manhattan,2018-03-12,44,0,NA
Manhattan,2018-03-13,52,6.5389482376286425,NA
Manhattan,2018-03-14,44,4.512202368399629,NA
Manhattan,2018-03-15,47,1.703680554314773e-6,NA
Manhattan,2018-03-16,43,1.378155059070277e-5,NA
Manhattan,2018-03-17,27,0,NA
Manhattan,2018-03-18,38,0,NA
Manhattan,2018-03-19,65,0,NA
Manhattan,2018-03-20,54,0,NA
Manhattan,2018-03-21,20,1.573624852339624,NA
Manhattan,2018-03-22,32,35.05164499435539,NA
Manhattan,2018-03-23,39,1.943613567455233e-4,NA
Manhattan,2018-03-24,33,0,NA
Manhattan,2018-03-25,36,0,NA
Manhattan,2018-03-26,45,0,NA
Manhattan,2018-03-27,47,0,NA
Manhattan,2018-03-28,44,1.2668257918077301,NA
Manhattan,2018-03-29,36,0.0731571941429864,NA
Manhattan,2018-03-30,34,0.40074815476848796,NA
Manhattan,2018-03-31,30,1.1226241393124003,NA
Manhattan,2018-04-01,29,0,NA
Manhattan,2018-04-02,44,12.796560189403996,NA
Manhattan,2018-04-03,56,2.8138871697334,NA
Manhattan,2018-04-04,53,7.180309587063749,NA
Manhattan,2018-04-05,36,1.6475124529079674,NA
Manhattan,2018-04-06,45,0,NA
Manhattan,2018-04-07,45,2.371229417325568,NA
Manhattan,2018-04-08,46,0,NA
Manhattan,2018-04-09,50,0,NA
Manhattan,2018-04-10,38,0.43633505284852986,NA
Manhattan,2018-04-11,55,0,NA
Manhattan,2018-04-12,32,0,NA
Manhattan,2018-04-13,47,0,NA
Manhattan,2018-04-14,43,0,NA
Manhattan,2018-04-15,39,0,NA
Manhattan,2018-04-16,52,40.276058849909575,NA
Manhattan,2018-04-17,48,43.92572894072714,NA
Manhattan,2018-04-18,34,0,NA
Manhattan,2018-04-19,38,2.036489971200392,NA
Manhattan,2018-04-20,36,2.7887619277052855,NA
Manhattan,2018-04-21,36,0,NA
Manhattan,2018-04-22,36,0,NA
Manhattan,2018-04-23,56,0,NA
Manhattan,2018-04-24,40,0.7568734757674368,NA
Manhattan,2018-04-25,44,12.726749427088425,NA
Manhattan,2018-04-26,37,12.825383016610704,NA
Manhattan,2018-04-27,31,0.04120475182483014,NA
Manhattan,2018-04-28,37,2.396834653209154,NA
Manhattan,2018-04-29,41,5.026776599724913,NA
Manhattan,2018-04-30,65,0,NA
Manhattan,2018-05-01,36,1.0022596066372649,NA
Manhattan,2018-05-02,51,0.05875980950984522,NA
Manhattan,2018-05-03,55,0,NA
Manhattan,2018-05-04,52,0.4632039321724914,NA
Manhattan,2018-05-05,55,0,NA
Manhattan,2018-05-06,60,3.057569740922584e-8,NA
Manhattan,2018-05-07,88,0.3024348286054675,NA
Manhattan,2018-05-08,71,0,NA
Manhattan,2018-05-09,63,0,NA
Manhattan,2018-05-10,67,0,NA
Manhattan,2018-05-11,91,6.0936125799764005,NA
Manhattan,2018-05-12,56,2.144635058052278,NA
Manhattan,2018-05-13,69,3.9924583342009625,NA
Manhattan,2018-05-14,85,4.000188223604417,NA
Manhattan,2018-05-15,54,0,NA
Manhattan,2018-05-16,62,15.402172409095293,NA
Manhattan,2018-05-17,41,12.805846914678371,NA
Manhattan,2018-05-18,57,1.3908921065378819,NA
Manhattan,2018-05-19,44,3.336647336973914,NA
Manhattan,2018-05-20,63,12.355489869066945,NA
Manhattan,2018-05-21,68,6.827813452137392e-5,NA
Manhattan,2018-05-22,56,0,NA
Manhattan,2018-05-23,43,12.285554588939743,NA
Manhattan,2018-05-24,59,0,NA
Manhattan,2018-05-25,42,0,NA
Manhattan,2018-05-26,47,0,NA
Manhattan,2018-05-27,48,2.8219168482557193,NA
Manhattan,2018-05-28,50,7.801791529323502,NA
Manhattan,2018-05-29,77,0,NA
Manhattan,2018-05-30,57,0,NA
Manhattan,2018-05-31,41,0,NA
Manhattan,2018-06-01,32,2.396193093066821,NA
Manhattan,2018-06-02,44,2.874352521879691,NA
Manhattan,2018-06-03,51,4.585392529064182,NA
Manhattan,2018-06-04,57,11.159231040819153,NA
Manhattan,2018-06-05,51,0.5571536626734933,NA
Manhattan,2018-06-06,39,0,NA
Manhattan,2018-06-07,41,0,NA
Manhattan,2018-06-08,39,0,NA
Manhattan,2018-06-09,31,0,NA
Manhattan,2018-06-10,45,0.27038958861734147,NA
Manhattan,2018-06-11,35,1.4934550771335422,NA
Manhattan,2018-06-12,49,0,NA
Manhattan,2018-06-13,37,0,NA
Manhattan,2018-06-14,38,1.0000423902745732,NA
Manhattan,2018-06-15,43,0,NA
Manhattan,2018-06-16,34,0,NA
Manhattan,2018-06-17,44,0,NA
Manhattan,2018-06-18,50,0.2636008142811046,NA
Manhattan,2018-06-19,60,4.444278926718538,NA
Manhattan,2018-06-20,49,0,NA
Manhattan,2018-06-21,45,16.732794796330097,NA
Manhattan,2018-06-22,43,0.08895163239177979,NA
Manhattan,2018-06-23,33,1.6820807741212467,NA
Manhattan,2018-06-24,43,0,NA
Manhattan,2018-06-25,47,0.6765005569258885,NA
Manhattan,2018-06-26,41,0,NA
Manhattan,2018-06-27,39,0,NA
Manhattan,2018-06-28,32,12.141750316346991,NA
Manhattan,2018-06-29,36,24.73901112880735,NA
Manhattan,2018-06-30,30,0,NA
Manhattan,2018-07-01,48,0,NA
Manhattan,2018-07-02,50,0,NA
Manhattan,2018-07-03,46,0,NA
Manhattan,2018-07-04,43,1.123611653333048,NA
Manhattan,2018-07-05,42,0.05572732519724942,NA
Manhattan,2018-07-06,29,1.406815658057457,NA
Manhattan,2018-07-07,30,2.425917183062383,NA
Manhattan,2018-07-08,46,0,NA
Manhattan,2018-07-09,33,0,NA
Manhattan,2018-07-10,36,0,NA
Manhattan,2018-07-11,38,0,NA
Manhattan,2018-07-12,25,2.6366222684641913,NA
Manhattan,2018-07-13,32,0,NA
Manhattan,2018-07-14,32,0,NA
Manhattan,2018-07-15,32,27.554863712197285,NA
Manhattan,2018-07-16,44,1.0773454497707347,NA
Manhattan,2018-07-17,38,0,NA
Manhattan,2018-07-18,33,44.252098564160924,NA
Manhattan,2018-07-19,51,0,NA
Manhattan,2018-07-20,33,0,NA
Manhattan,2018-07-21,37,0,NA
Manhattan,2018-07-22,33,21.086353660739608,NA
Manhattan,2018-07-23,35,16.42301378156583,NA
Manhattan,2018-07-24,44,2.3588206051919736,NA
Manhattan,2018-07-25,31,12.123632468084349,NA
Manhattan,2018-07-26,35,7.35614401722968,NA
Manhattan,2018-07-27,27,0.01413357332926406,NA
Manhattan,2018-07-28,34,13.53706228071264,NA
Manhattan,2018-07-29,28,0.004227641781791677,NA
Manhattan,2018-07-30,44,0,NA
Manhattan,2018-07-31,39,0.24462678522871095,NA
Manhattan,2018-08-01,35,1.0848706405150534,NA
Manhattan,2018-08-02,33,5.406052963289149,NA
Manhattan,2018-08-03,34,10.501540436680678,NA
Manhattan,2018-08-04,30,13.89793210464633,NA
Manhattan,2018-08-05,47,17.607898083854526,NA
Manhattan,2018-08-06,41,0,NA
Manhattan,2018-08-07,45,0,NA
Manhattan,2018-08-08,30,7.86856934563603,NA
Manhattan,2018-08-09,36,15.940815248681961,NA
Manhattan,2018-08-10,34,0,NA
Manhattan,2018-08-11,26,18.19317553675298,NA
Manhattan,2018-08-12,37,43.65407430063364,NA
Manhattan,2018-08-13,48,1.4484148987027416,NA
Manhattan,2018-08-14,25,9.249870224437494,NA
Manhattan,2018-08-15,32,11.9812449599174,NA
Manhattan,2018-08-16,32,0,NA
Manhattan,2018-08-17,38,0,NA
Manhattan,2018-08-18,27,23.317151032399398,NA
Manhattan,2018-08-19,43,3.358185696411375,NA
Manhattan,2018-08-20,36,0.635090100385448,NA
Manhattan,2018-08-21,31,0,NA
Manhattan,2018-08-22,25,17.484742358606717,NA
Manhattan,2018-08-23,29,0.7866021166310028,NA
Manhattan,2018-08-24,27,0,NA
Manhattan,2018-08-25,23,0,NA
Manhattan,2018-08-26,41,0,NA
Manhattan,2018-08-27,53,0,NA
Manhattan,2018-08-28,42,0,NA
Manhattan,2018-08-29,41,0,NA
Manhattan,2018-08-30,39,0,NA
Manhattan,2018-08-31,38,0.005930388707873729,NA
Manhattan,2018-09-01,23,3.536858412984775,NA
Manhattan,2018-09-02,42,0,NA
Manhattan,2018-09-03,44,0,NA
Manhattan,2018-09-04,37,0.21821239142116322,NA
Manhattan,2018-09-05,36,0,NA
Manhattan,2018-09-06,29,0,NA
Manhattan,2018-09-07,34,4.451381009151551,NA
Manhattan,2018-09-08,45,0.038950808142067236,NA
Manhattan,2018-09-09,45,1.3168127122361337,NA
Manhattan,2018-09-10,49,18.487697538863234,NA
Manhattan,2018-09-11,40,13.670266394303235,NA
Manhattan,2018-09-12,49,0.7018677257070832,NA
Manhattan,2018-09-13,50,7.652983241129972,NA
Manhattan,2018-09-14,36,0.11531922324919314,NA
Manhattan,2018-09-15,35,0.0013076056853597573,NA
Manhattan,2018-09-16,55,0,NA
Manhattan,2018-09-17,46,0,NA
Manhattan,2018-09-18,36,1.2184221225148057,NA
Manhattan,2018-09-19,45,31.496318201355834,NA
Manhattan,2018-09-20,52,2.225441047766636e-4,NA
Manhattan,2018-09-21,51,0,NA
Manhattan,2018-09-22,47,0,NA
Manhattan,2018-09-23,50,0.0022750238028302226,NA
Manhattan,2018-09-24,82,0,NA
Manhattan,2018-09-25,55,6.0113570845112605,NA
Manhattan,2018-09-26,72,61.05306968057253,NA
Manhattan,2018-09-27,47,2.8754808182763703,NA
Manhattan,2018-09-28,52,19.376540227635566,NA
Manhattan,2018-09-29,36,1.7620403661112654,NA
Manhattan,2018-09-30,49,0,NA
Manhattan,2018-10-01,67,0,NA
Manhattan,2018-10-02,75,0,NA
Manhattan,2018-10-03,63,16.807579623390478,NA
Manhattan,2018-10-04,48,0,NA
Manhattan,2018-10-05,53,1.182604604117648,NA
Manhattan,2018-10-06,39,0,NA
Manhattan,2018-10-07,67,0.19313178022424196,NA
Manhattan,2018-10-08,44,0,NA
Manhattan,2018-10-09,68,0.44740319608752965,NA
Manhattan,2018-10-10,58,0,NA
Manhattan,2018-10-11,59,0,NA
Manhattan,2018-10-12,41,31.260192570634757,NA
Manhattan,2018-10-13,60,1.2535992865800023,NA
Manhattan,2018-10-14,64,1.4627398400607503,NA
Manhattan,2018-10-15,75,0.5838680456703538,NA
Manhattan,2018-10-16,54,2.219083872773191,NA
Manhattan,2018-10-17,52,0,NA
Manhattan,2018-10-18,48,0,NA
Manhattan,2018-10-19,45,0,NA
Manhattan,2018-10-20,52,1.4551321819456429,NA
Manhattan,2018-10-21,55,0.18328159641882982,NA
Manhattan,2018-10-22,72,0,NA
Manhattan,2018-10-23,40,0,NA
Manhattan,2018-10-24,47,0,NA
Manhattan,2018-10-25,56,0,NA
Manhattan,2018-10-26,46,0,NA
Manhattan,2018-10-27,38,19.799589748478475,NA
Manhattan,2018-10-28,38,14.206929383569031,NA
Manhattan,2018-10-29,62,1.5368537920040743,NA
Manhattan,2018-10-30,59,0,NA
Manhattan,2018-10-31,49,0,NA
Manhattan,2018-11-01,45,0,NA
Manhattan,2018-11-02,40,0.013512425529582987,NA
Manhattan,2018-11-03,35,13.77498795792238,NA
Manhattan,2018-11-04,50,8.657459732718928e-4,NA
Manhattan,2018-11-05,57,0,NA
Manhattan,2018-11-06,36,7.949612796842337,NA
Manhattan,2018-11-07,47,19.88063425917215,NA
Manhattan,2018-11-08,41,0,NA
Manhattan,2018-11-09,40,0,NA
Manhattan,2018-11-10,33,20.148763775946993,NA
Manhattan,2018-11-11,29,0,NA
Manhattan,2018-11-12,50,0,NA
Manhattan,2018-11-13,41,17.68353523002517,NA
Manhattan,2018-11-14,38,8.146776857920015,NA
Manhattan,2018-11-15,38,0,NA
Manhattan,2018-11-16,45,33.43807392505239,NA
Manhattan,2018-11-17,44,0.7518996373584378,NA
Manhattan,2018-11-18,29,0,NA
Manhattan,2018-11-19,55,0,NA
Manhattan,2018-11-20,41,0,NA
Manhattan,2018-11-21,34,0,NA
Manhattan,2018-11-22,36,0.027985753108671414,NA
Manhattan,2018-11-23,39,0,NA
Manhattan,2018-11-24,56,0,NA
Manhattan,2018-11-25,36,44.787611950927015,NA
Manhattan,2018-11-26,51,0,NA
